Time (UTC +01:00 M/d/yyyy h:mm:ss tt),"Minimum (integral(A), Between rulers) (Vs)"
2/1/2024 9:46:30 AM,NaN
2/1/2024 9:46:30 AM,-7.55903E-09
2/1/2024 9:46:30 AM,-7.018342E-09
2/1/2024 9:46:30 AM,-3.694475E-09
2/1/2024 9:46:30 AM,NaN
2/1/2024 9:46:30 AM,-7.227085E-09
2/1/2024 9:46:30 AM,-4.454239E-09
2/1/2024 9:46:30 AM,-9.296836E-09
2/1/2024 9:46:30 AM,-7.043454E-09
2/1/2024 9:46:30 AM,NaN
2/1/2024 9:46:30 AM,-7.965373E-09
2/1/2024 9:46:30 AM,-6.01104E-09
2/1/2024 9:46:30 AM,-4.406995E-09
2/1/2024 9:46:31 AM,NaN
2/1/2024 9:46:31 AM,-8.857591E-09
2/1/2024 9:46:31 AM,-6.042058E-09
2/1/2024 9:46:31 AM,-8.646846E-09
2/1/2024 9:46:31 AM,-9.243369E-09
2/1/2024 9:46:31 AM,-1.045256E-08
2/1/2024 9:46:31 AM,-6.217518E-09
2/1/2024 9:46:31 AM,-4.335232E-09
2/1/2024 9:46:31 AM,-5.977534E-09
2/1/2024 9:46:31 AM,-8.48827E-09
2/1/2024 9:46:31 AM,-8.069217E-09
2/1/2024 9:46:31 AM,-6.991613E-09
2/1/2024 9:46:31 AM,NaN
2/1/2024 9:46:31 AM,-8.049979E-09
2/1/2024 9:46:31 AM,-3.686755E-09
2/1/2024 9:46:31 AM,NaN
2/1/2024 9:46:31 AM,-4.166985E-09
2/1/2024 9:46:32 AM,-8.365638E-09
2/1/2024 9:46:32 AM,-7.603793E-09
2/1/2024 9:46:32 AM,-8.842198E-09
2/1/2024 9:46:32 AM,-8.515064E-09
2/1/2024 9:46:32 AM,-8.028824E-09
2/1/2024 9:46:32 AM,NaN
2/1/2024 9:46:32 AM,-6.421064E-09
2/1/2024 9:46:32 AM,-9.02816E-09
2/1/2024 9:46:32 AM,-7.598898E-09
2/1/2024 9:46:32 AM,-7.048077E-09
2/1/2024 9:46:32 AM,-4.407891E-09
2/1/2024 9:46:32 AM,-6.575659E-09
2/1/2024 9:46:32 AM,-7.480672E-09
2/1/2024 9:46:32 AM,NaN
2/1/2024 9:46:32 AM,-8.176193E-09
2/1/2024 9:46:32 AM,-3.249139E-09
2/1/2024 9:46:32 AM,NaN
2/1/2024 9:46:32 AM,-8.011201E-09
2/1/2024 9:46:32 AM,-7.712603E-09
2/1/2024 9:46:32 AM,NaN
2/1/2024 9:46:32 AM,-5.045663E-09
2/1/2024 9:46:33 AM,-9.810921E-09
2/1/2024 9:46:33 AM,NaN
2/1/2024 9:46:33 AM,-5.440692E-09
2/1/2024 9:46:33 AM,-6.143375E-09
2/1/2024 9:46:33 AM,NaN
2/1/2024 9:46:33 AM,-8.386502E-09
2/1/2024 9:46:33 AM,-8.942834E-09
2/1/2024 9:46:33 AM,-3.427731E-09
2/1/2024 9:46:33 AM,-5.057691E-09
2/1/2024 9:46:33 AM,-7.963885E-09
2/1/2024 9:46:33 AM,-3.984986E-09
2/1/2024 9:46:33 AM,-3.650259E-09
2/1/2024 9:46:33 AM,-5.146701E-09
2/1/2024 9:46:33 AM,-4.556636E-09
2/1/2024 9:46:33 AM,-5.813411E-09
2/1/2024 9:46:33 AM,-5.103425E-09
2/1/2024 9:46:34 AM,-9.839519E-09
2/1/2024 9:46:34 AM,-8.122861E-09
2/1/2024 9:46:34 AM,-7.588558E-09
2/1/2024 9:46:34 AM,-4.816576E-09
2/1/2024 9:46:34 AM,-7.896324E-09
2/1/2024 9:46:34 AM,NaN
2/1/2024 9:46:34 AM,-8.887591E-09
2/1/2024 9:46:34 AM,-8.497713E-09
2/1/2024 9:46:34 AM,NaN
2/1/2024 9:46:34 AM,-9.13283E-09
2/1/2024 9:46:34 AM,-5.624838E-09
2/1/2024 9:46:34 AM,-5.765568E-09
2/1/2024 9:46:34 AM,-6.515293E-09
2/1/2024 9:46:34 AM,-9.549631E-09
2/1/2024 9:46:34 AM,-9.447159E-09
2/1/2024 9:46:34 AM,NaN
2/1/2024 9:46:34 AM,-9.123332E-09
2/1/2024 9:46:35 AM,-5.268165E-09
2/1/2024 9:46:35 AM,-8.547018E-09
2/1/2024 9:46:35 AM,NaN
2/1/2024 9:46:35 AM,-6.501274E-09
2/1/2024 9:46:35 AM,-6.269151E-09
2/1/2024 9:46:35 AM,-7.962696E-09
2/1/2024 9:46:35 AM,NaN
2/1/2024 9:46:35 AM,-5.764013E-09
2/1/2024 9:46:35 AM,-7.743872E-09
2/1/2024 9:46:35 AM,-7.057376E-09
2/1/2024 9:46:35 AM,-2.919107E-09
2/1/2024 9:46:35 AM,NaN
2/1/2024 9:46:35 AM,-9.136366E-09
2/1/2024 9:46:35 AM,-7.049429E-09
2/1/2024 9:46:35 AM,-8.037524E-09
2/1/2024 9:46:35 AM,NaN
2/1/2024 9:46:35 AM,-7.323905E-09
2/1/2024 9:46:35 AM,-8.4738E-09
2/1/2024 9:46:36 AM,-4.326445E-09
2/1/2024 9:46:36 AM,-8.635766E-09
2/1/2024 9:46:36 AM,-5.892359E-09
2/1/2024 9:46:36 AM,-7.608985E-09
2/1/2024 9:46:36 AM,-5.929614E-09
2/1/2024 9:46:36 AM,-7.81745E-09
2/1/2024 9:46:36 AM,-7.545638E-09
2/1/2024 9:46:36 AM,-3.318307E-09
2/1/2024 9:46:36 AM,NaN
2/1/2024 9:46:36 AM,-6.331871E-09
2/1/2024 9:46:36 AM,-7.726843E-09
2/1/2024 9:46:36 AM,-9.519896E-09
2/1/2024 9:46:36 AM,-3.519175E-09
2/1/2024 9:46:36 AM,-5.016462E-09
2/1/2024 9:46:36 AM,-8.476301E-09
2/1/2024 9:46:36 AM,-5.145037E-09
2/1/2024 9:46:36 AM,-7.268271E-09
2/1/2024 9:46:36 AM,-6.490034E-09
2/1/2024 9:46:36 AM,-6.393534E-09
2/1/2024 9:46:37 AM,-6.890262E-09
2/1/2024 9:46:37 AM,-8.614419E-09
2/1/2024 9:46:37 AM,-5.972104E-09
2/1/2024 9:46:37 AM,-7.545234E-09
2/1/2024 9:46:37 AM,-8.471921E-09
2/1/2024 9:46:37 AM,NaN
2/1/2024 9:46:37 AM,-7.158004E-09
2/1/2024 9:46:37 AM,-7.749125E-09
2/1/2024 9:46:37 AM,-5.756064E-09
2/1/2024 9:46:37 AM,-9.183846E-09
2/1/2024 9:46:37 AM,-6.859382E-09
2/1/2024 9:46:37 AM,-8.00777E-09
2/1/2024 9:46:37 AM,-5.957904E-09
2/1/2024 9:46:37 AM,-7.395638E-09
2/1/2024 9:46:37 AM,-9.201697E-09
2/1/2024 9:46:37 AM,-9.035745E-09
2/1/2024 9:46:37 AM,-8.049322E-09
2/1/2024 9:46:37 AM,NaN
2/1/2024 9:46:38 AM,-8.153859E-09
2/1/2024 9:46:38 AM,-9.519736E-09
2/1/2024 9:46:38 AM,NaN
2/1/2024 9:46:38 AM,NaN
2/1/2024 9:46:38 AM,-9.763526E-09
2/1/2024 9:46:38 AM,-8.029685E-09
2/1/2024 9:46:38 AM,-6.217872E-09
2/1/2024 9:46:38 AM,-6.320578E-09
2/1/2024 9:46:38 AM,-6.576198E-09
2/1/2024 9:46:38 AM,-8.582056E-09
2/1/2024 9:46:38 AM,NaN
2/1/2024 9:46:38 AM,-1.452474E-08
2/1/2024 9:46:38 AM,NaN
2/1/2024 9:46:38 AM,NaN
2/1/2024 9:46:38 AM,-6.049266E-09
2/1/2024 9:46:38 AM,-7.335767E-09
2/1/2024 9:46:38 AM,-7.599013E-09
2/1/2024 9:46:38 AM,-7.513232E-09
2/1/2024 9:46:38 AM,-6.462906E-09
2/1/2024 9:46:38 AM,-6.80791E-09
2/1/2024 9:46:38 AM,-6.399052E-09
2/1/2024 9:46:38 AM,-7.965201E-09
2/1/2024 9:46:39 AM,NaN
2/1/2024 9:46:39 AM,-8.11386E-09
2/1/2024 9:46:39 AM,-7.070723E-09
2/1/2024 9:46:39 AM,-8.307315E-09
2/1/2024 9:46:39 AM,-3.80038E-09
2/1/2024 9:46:39 AM,-8.467556E-09
2/1/2024 9:46:39 AM,-7.53952E-09
2/1/2024 9:46:39 AM,-5.5195E-09
2/1/2024 9:46:39 AM,-7.385783E-09
2/1/2024 9:46:39 AM,NaN
2/1/2024 9:46:39 AM,-8.2998E-09
2/1/2024 9:46:39 AM,NaN
2/1/2024 9:46:39 AM,-6.304847E-09
2/1/2024 9:46:39 AM,NaN
2/1/2024 9:46:39 AM,NaN
2/1/2024 9:46:39 AM,-7.012741E-09
2/1/2024 9:46:40 AM,-4.441917E-09
2/1/2024 9:46:40 AM,-6.723781E-09
2/1/2024 9:46:40 AM,-5.540256E-09
2/1/2024 9:46:40 AM,-5.687353E-09
2/1/2024 9:46:40 AM,-1.046446E-08
2/1/2024 9:46:40 AM,-5.582819E-09
2/1/2024 9:46:40 AM,-1.073701E-08
2/1/2024 9:46:40 AM,NaN
2/1/2024 9:46:40 AM,-9.411809E-09
2/1/2024 9:46:40 AM,-8.750142E-09
2/1/2024 9:46:40 AM,-8.815138E-09
2/1/2024 9:46:40 AM,-5.14244E-09
2/1/2024 9:46:40 AM,-6.042557E-09
2/1/2024 9:46:40 AM,-6.931733E-09
2/1/2024 9:46:40 AM,-7.941338E-09
2/1/2024 9:46:41 AM,-7.283206E-09
2/1/2024 9:46:41 AM,-8.87294E-09
2/1/2024 9:46:41 AM,NaN
2/1/2024 9:46:41 AM,NaN
2/1/2024 9:46:41 AM,NaN
2/1/2024 9:46:41 AM,NaN
2/1/2024 9:46:41 AM,-9.187171E-09
2/1/2024 9:46:41 AM,-7.795371E-09
2/1/2024 9:46:41 AM,-4.038139E-09
2/1/2024 9:46:41 AM,-5.315531E-09
2/1/2024 9:46:41 AM,-9.210492E-09
2/1/2024 9:46:41 AM,-8.091094E-09
2/1/2024 9:46:41 AM,-6.334036E-09
2/1/2024 9:46:41 AM,-8.701098E-09
2/1/2024 9:46:41 AM,-8.665724E-09
2/1/2024 9:46:41 AM,-9.375762E-09
2/1/2024 9:46:41 AM,-9.837192E-09
2/1/2024 9:46:42 AM,-9.457968E-09
2/1/2024 9:46:42 AM,NaN
2/1/2024 9:46:42 AM,NaN
2/1/2024 9:46:42 AM,-6.05371E-09
2/1/2024 9:46:42 AM,-8.970798E-09
2/1/2024 9:46:42 AM,NaN
2/1/2024 9:46:42 AM,-6.302079E-09
2/1/2024 9:46:42 AM,-8.435632E-09
2/1/2024 9:46:42 AM,-8.814363E-09
2/1/2024 9:46:42 AM,-7.857866E-09
2/1/2024 9:46:42 AM,-7.675005E-09
2/1/2024 9:46:42 AM,NaN
2/1/2024 9:46:42 AM,-4.556749E-09
2/1/2024 9:46:42 AM,-8.216823E-09
2/1/2024 9:46:42 AM,-4.570805E-09
2/1/2024 9:46:42 AM,-5.888226E-09
2/1/2024 9:46:42 AM,-8.283915E-09
2/1/2024 9:46:42 AM,NaN
2/1/2024 9:46:42 AM,-9.479286E-09
2/1/2024 9:46:42 AM,-9.269534E-09
2/1/2024 9:46:42 AM,-5.685588E-09
2/1/2024 9:46:43 AM,NaN
2/1/2024 9:46:43 AM,NaN
2/1/2024 9:46:43 AM,-3.664825E-09
2/1/2024 9:46:43 AM,-7.90178E-09
2/1/2024 9:46:43 AM,-6.840574E-09
2/1/2024 9:46:43 AM,NaN
2/1/2024 9:46:43 AM,-7.825529E-09
2/1/2024 9:46:43 AM,-8.518836E-09
2/1/2024 9:46:43 AM,-5.493054E-09
2/1/2024 9:46:43 AM,-6.999639E-09
2/1/2024 9:46:43 AM,NaN
2/1/2024 9:46:43 AM,-7.189442E-09
2/1/2024 9:46:43 AM,-6.891141E-09
2/1/2024 9:46:43 AM,-6.026697E-09
2/1/2024 9:46:43 AM,-5.470292E-09
2/1/2024 9:46:43 AM,-1.028867E-08
2/1/2024 9:46:43 AM,-9.119169E-09
2/1/2024 9:46:43 AM,-7.366462E-09
2/1/2024 9:46:43 AM,-6.102385E-09
2/1/2024 9:46:44 AM,-7.568683E-09
2/1/2024 9:46:44 AM,NaN
2/1/2024 9:46:44 AM,-4.038206E-09
2/1/2024 9:46:44 AM,-8.786997E-09
2/1/2024 9:46:44 AM,-9.534459E-09
2/1/2024 9:46:44 AM,-9.357632E-09
2/1/2024 9:46:44 AM,-8.687506E-09
2/1/2024 9:46:44 AM,-8.485009E-09
2/1/2024 9:46:44 AM,NaN
2/1/2024 9:46:44 AM,-8.358156E-09
2/1/2024 9:46:44 AM,-5.898392E-09
2/1/2024 9:46:44 AM,-5.093585E-09
2/1/2024 9:46:44 AM,-7.797031E-09
2/1/2024 9:46:44 AM,-3.568473E-09
2/1/2024 9:46:44 AM,-7.475492E-09
2/1/2024 9:46:45 AM,-6.475466E-09
2/1/2024 9:46:45 AM,-3.916098E-09
2/1/2024 9:46:45 AM,-5.446868E-09
2/1/2024 9:46:45 AM,-6.216331E-09
2/1/2024 9:46:45 AM,-3.49079E-09
2/1/2024 9:46:45 AM,NaN
2/1/2024 9:46:45 AM,-7.775351E-09
2/1/2024 9:46:45 AM,-5.479528E-09
2/1/2024 9:46:45 AM,-1.284845E-08
2/1/2024 9:46:45 AM,-8.679747E-09
2/1/2024 9:46:45 AM,-5.97701E-09
2/1/2024 9:46:45 AM,-6.189218E-09
2/1/2024 9:46:45 AM,NaN
2/1/2024 9:46:45 AM,-5.652939E-09
2/1/2024 9:46:45 AM,-3.951986E-09
2/1/2024 9:46:45 AM,NaN
2/1/2024 9:46:45 AM,-6.10822E-09
2/1/2024 9:46:45 AM,-7.547502E-09
2/1/2024 9:46:45 AM,-6.579584E-09
2/1/2024 9:46:45 AM,-9.745049E-09
2/1/2024 9:46:45 AM,NaN
2/1/2024 9:46:45 AM,-7.761743E-09
2/1/2024 9:46:46 AM,-8.495917E-09
2/1/2024 9:46:46 AM,-8.626384E-09
2/1/2024 9:46:46 AM,-6.084701E-09
2/1/2024 9:46:46 AM,-7.675368E-09
2/1/2024 9:46:46 AM,-9.669012E-09
2/1/2024 9:46:46 AM,-8.581884E-09
2/1/2024 9:46:46 AM,-5.733015E-09
2/1/2024 9:46:46 AM,-7.405725E-09
2/1/2024 9:46:46 AM,-7.697698E-09
2/1/2024 9:46:46 AM,NaN
2/1/2024 9:46:46 AM,-6.05158E-09
2/1/2024 9:46:46 AM,-9.41401E-09
2/1/2024 9:46:46 AM,-8.311893E-09
2/1/2024 9:46:46 AM,NaN
2/1/2024 9:46:46 AM,NaN
2/1/2024 9:46:46 AM,-5.028919E-09
2/1/2024 9:46:46 AM,-5.511677E-09
2/1/2024 9:46:46 AM,NaN
2/1/2024 9:46:46 AM,-4.504854E-09
2/1/2024 9:46:46 AM,NaN
2/1/2024 9:46:47 AM,-6.916776E-09
2/1/2024 9:46:47 AM,-7.654239E-09
2/1/2024 9:46:47 AM,-8.450699E-09
2/1/2024 9:46:47 AM,-8.956262E-09
2/1/2024 9:46:47 AM,-5.571382E-09
2/1/2024 9:46:47 AM,-7.156753E-09
2/1/2024 9:46:47 AM,-5.504848E-09
2/1/2024 9:46:47 AM,-7.245825E-09
2/1/2024 9:46:47 AM,-7.243313E-09
2/1/2024 9:46:47 AM,NaN
2/1/2024 9:46:47 AM,-6.374654E-09
2/1/2024 9:46:47 AM,-8.221996E-09
2/1/2024 9:46:48 AM,-7.405562E-09
2/1/2024 9:46:48 AM,-5.906847E-09
2/1/2024 9:46:48 AM,-7.576077E-09
2/1/2024 9:46:48 AM,-9.877576E-09
2/1/2024 9:46:48 AM,-8.026918E-09
2/1/2024 9:46:48 AM,-5.333723E-09
2/1/2024 9:46:48 AM,-7.643656E-09
2/1/2024 9:46:48 AM,-8.526291E-09
2/1/2024 9:46:48 AM,-7.378339E-09
2/1/2024 9:46:48 AM,-4.098056E-09
2/1/2024 9:46:48 AM,-3.41611E-09
2/1/2024 9:46:48 AM,-1.086008E-08
2/1/2024 9:46:48 AM,-7.22981E-09
2/1/2024 9:46:48 AM,-7.719425E-09
2/1/2024 9:46:48 AM,-4.802564E-09
2/1/2024 9:46:48 AM,NaN
2/1/2024 9:46:48 AM,-8.416247E-09
2/1/2024 9:46:48 AM,-7.620202E-09
2/1/2024 9:46:49 AM,-6.627077E-09
2/1/2024 9:46:49 AM,-6.809079E-09
2/1/2024 9:46:49 AM,-9.456984E-09
2/1/2024 9:46:49 AM,-9.202511E-09
2/1/2024 9:46:49 AM,-4.934111E-09
2/1/2024 9:46:49 AM,-4.844652E-09
2/1/2024 9:46:49 AM,-6.994488E-09
2/1/2024 9:46:49 AM,NaN
2/1/2024 9:46:49 AM,-7.185305E-09
2/1/2024 9:46:49 AM,-5.965632E-09
2/1/2024 9:46:49 AM,-9.176754E-09
2/1/2024 9:46:49 AM,NaN
2/1/2024 9:46:49 AM,-7.712229E-09
2/1/2024 9:46:49 AM,NaN
2/1/2024 9:46:49 AM,-5.877572E-09
2/1/2024 9:46:49 AM,NaN
2/1/2024 9:46:49 AM,-7.685339E-09
2/1/2024 9:46:49 AM,NaN
2/1/2024 9:46:49 AM,NaN
2/1/2024 9:46:49 AM,-7.380057E-09
2/1/2024 9:46:49 AM,-4.567336E-09
2/1/2024 9:46:49 AM,-9.495084E-09
2/1/2024 9:46:50 AM,-5.903554E-09
2/1/2024 9:46:50 AM,-7.511021E-09
2/1/2024 9:46:50 AM,NaN
2/1/2024 9:46:50 AM,-8.946877E-09
2/1/2024 9:46:50 AM,-6.895354E-09
2/1/2024 9:46:50 AM,-8.135185E-09
2/1/2024 9:46:50 AM,-7.587341E-09
2/1/2024 9:46:50 AM,-7.941621E-09
2/1/2024 9:46:50 AM,-9.04749E-09
2/1/2024 9:46:50 AM,-8.860746E-09
2/1/2024 9:46:50 AM,NaN
2/1/2024 9:46:50 AM,-8.114555E-09
2/1/2024 9:46:50 AM,-8.128368E-09
2/1/2024 9:46:50 AM,-6.091381E-09
2/1/2024 9:46:50 AM,-8.07684E-09
2/1/2024 9:46:50 AM,-7.701998E-09
2/1/2024 9:46:50 AM,-8.028827E-09
2/1/2024 9:46:50 AM,-8.834707E-09
2/1/2024 9:46:50 AM,-8.537333E-09
2/1/2024 9:46:50 AM,-8.349192E-09
2/1/2024 9:46:51 AM,NaN
2/1/2024 9:46:51 AM,-5.111915E-09
2/1/2024 9:46:51 AM,-6.715208E-09
2/1/2024 9:46:51 AM,NaN
2/1/2024 9:46:51 AM,-6.950769E-09
2/1/2024 9:46:51 AM,-8.028826E-09
2/1/2024 9:46:51 AM,-6.023075E-09
2/1/2024 9:46:51 AM,-9.157676E-09
2/1/2024 9:46:51 AM,NaN
2/1/2024 9:46:51 AM,-7.998996E-09
2/1/2024 9:46:51 AM,-9.168858E-09
2/1/2024 9:46:51 AM,-9.04453E-09
2/1/2024 9:46:51 AM,-6.31792E-09
2/1/2024 9:46:51 AM,-8.315551E-09
2/1/2024 9:46:51 AM,-5.316647E-09
2/1/2024 9:46:51 AM,-4.934756E-09
2/1/2024 9:46:51 AM,NaN
2/1/2024 9:46:51 AM,-3.15361E-09
2/1/2024 9:46:52 AM,-7.157525E-09
2/1/2024 9:46:52 AM,-4.730451E-09
2/1/2024 9:46:52 AM,-7.086485E-09
2/1/2024 9:46:52 AM,-1.261918E-08
2/1/2024 9:46:52 AM,-8.773061E-09
2/1/2024 9:46:52 AM,-7.482715E-09
2/1/2024 9:46:52 AM,-9.603013E-09
2/1/2024 9:46:52 AM,-4.048948E-09
2/1/2024 9:46:52 AM,-8.151478E-09
2/1/2024 9:46:52 AM,-8.562148E-09
2/1/2024 9:46:52 AM,-2.937715E-09
2/1/2024 9:46:52 AM,-5.807346E-09
2/1/2024 9:46:52 AM,-6.929612E-09
2/1/2024 9:46:52 AM,NaN
2/1/2024 9:46:52 AM,-3.942679E-09
2/1/2024 9:46:52 AM,-9.100267E-09
2/1/2024 9:46:52 AM,-3.94014E-09
2/1/2024 9:46:52 AM,-4.768756E-09
2/1/2024 9:46:52 AM,-8.431521E-09
2/1/2024 9:46:52 AM,-6.656765E-09
2/1/2024 9:46:52 AM,NaN
2/1/2024 9:46:52 AM,NaN
2/1/2024 9:46:52 AM,-4.086644E-09
2/1/2024 9:46:52 AM,-8.080311E-09
2/1/2024 9:46:53 AM,NaN
2/1/2024 9:46:53 AM,-7.294046E-09
2/1/2024 9:46:53 AM,-8.533252E-09
2/1/2024 9:46:53 AM,-7.030265E-09
2/1/2024 9:46:53 AM,-7.822135E-09
2/1/2024 9:46:53 AM,-7.831655E-09
2/1/2024 9:46:53 AM,-5.537759E-09
2/1/2024 9:46:53 AM,-6.4964E-09
2/1/2024 9:46:53 AM,-6.240619E-09
2/1/2024 9:46:53 AM,-6.682283E-09
2/1/2024 9:46:53 AM,-8.228048E-09
2/1/2024 9:46:53 AM,-3.482314E-09
2/1/2024 9:46:53 AM,-9.324866E-09
2/1/2024 9:46:53 AM,-7.580195E-09
2/1/2024 9:46:54 AM,-4.172798E-09
2/1/2024 9:46:54 AM,-8.045877E-09
2/1/2024 9:46:54 AM,-7.471578E-09
2/1/2024 9:46:54 AM,-7.182696E-09
2/1/2024 9:46:54 AM,-9.120112E-09
2/1/2024 9:46:54 AM,-6.019604E-09
2/1/2024 9:46:54 AM,-6.441633E-09
2/1/2024 9:46:54 AM,NaN
2/1/2024 9:46:54 AM,-5.018909E-09
2/1/2024 9:46:54 AM,NaN
2/1/2024 9:46:54 AM,-8.89241E-09
2/1/2024 9:46:54 AM,-8.259994E-09
2/1/2024 9:46:54 AM,NaN
2/1/2024 9:46:54 AM,-8.536303E-09
2/1/2024 9:46:54 AM,-7.366296E-09
2/1/2024 9:46:54 AM,-6.355738E-09
2/1/2024 9:46:55 AM,-9.802288E-09
2/1/2024 9:46:55 AM,-9.329486E-09
2/1/2024 9:46:55 AM,-7.100148E-09
2/1/2024 9:46:55 AM,-3.841486E-09
2/1/2024 9:46:55 AM,-7.73766E-09
2/1/2024 9:46:55 AM,-9.886085E-09
2/1/2024 9:46:55 AM,-8.038498E-09
2/1/2024 9:46:55 AM,-8.373436E-09
2/1/2024 9:46:55 AM,NaN
2/1/2024 9:46:55 AM,-9.772218E-09
2/1/2024 9:46:55 AM,-5.178051E-09
2/1/2024 9:46:55 AM,-7.820135E-09
2/1/2024 9:46:55 AM,-7.129596E-09
2/1/2024 9:46:55 AM,-4.187175E-09
2/1/2024 9:46:56 AM,-7.97626E-09
2/1/2024 9:46:56 AM,NaN
2/1/2024 9:46:56 AM,-8.027022E-09
2/1/2024 9:46:56 AM,-3.383144E-09
2/1/2024 9:46:56 AM,-8.635281E-09
2/1/2024 9:46:56 AM,-9.381416E-09
2/1/2024 9:46:56 AM,NaN
2/1/2024 9:46:56 AM,-6.145449E-09
2/1/2024 9:46:56 AM,-9.495146E-09
2/1/2024 9:46:56 AM,-8.88585E-09
2/1/2024 9:46:56 AM,-7.987076E-09
2/1/2024 9:46:56 AM,-9.906714E-09
2/1/2024 9:46:56 AM,-5.331839E-09
2/1/2024 9:46:56 AM,-8.015466E-09
2/1/2024 9:46:56 AM,-6.913943E-09
2/1/2024 9:46:56 AM,-5.873074E-09
2/1/2024 9:46:56 AM,-6.979892E-09
2/1/2024 9:46:56 AM,-3.663952E-09
2/1/2024 9:46:57 AM,-3.99565E-09
2/1/2024 9:46:57 AM,-7.911081E-09
2/1/2024 9:46:57 AM,-8.525351E-09
2/1/2024 9:46:57 AM,-7.289624E-09
2/1/2024 9:46:57 AM,NaN
2/1/2024 9:46:57 AM,-8.029613E-09
2/1/2024 9:46:57 AM,-5.371701E-09
2/1/2024 9:46:57 AM,NaN
2/1/2024 9:46:57 AM,-5.455738E-09
2/1/2024 9:46:57 AM,-8.133048E-09
2/1/2024 9:46:57 AM,-6.015784E-09
2/1/2024 9:46:57 AM,-6.164172E-09
2/1/2024 9:46:57 AM,NaN
2/1/2024 9:46:57 AM,-5.423044E-09
2/1/2024 9:46:57 AM,-8.775237E-09
2/1/2024 9:46:57 AM,-6.220805E-09
2/1/2024 9:46:57 AM,-7.026133E-09
2/1/2024 9:46:57 AM,-9.413524E-09
2/1/2024 9:46:57 AM,-8.30384E-09
2/1/2024 9:46:58 AM,-9.462279E-09
2/1/2024 9:46:58 AM,NaN
2/1/2024 9:46:58 AM,-9.590236E-09
2/1/2024 9:46:58 AM,-4.407573E-09
2/1/2024 9:46:58 AM,-4.804183E-09
2/1/2024 9:46:58 AM,-4.366541E-09
2/1/2024 9:46:58 AM,-6.145219E-09
2/1/2024 9:46:58 AM,-6.413805E-09
2/1/2024 9:46:58 AM,NaN
2/1/2024 9:46:58 AM,-7.695244E-09
2/1/2024 9:46:58 AM,-4.711787E-09
2/1/2024 9:46:58 AM,NaN
2/1/2024 9:46:58 AM,-6.425553E-09
2/1/2024 9:46:58 AM,-5.87308E-09
2/1/2024 9:46:58 AM,-6.313108E-09
2/1/2024 9:46:58 AM,-6.558341E-09
2/1/2024 9:46:58 AM,-5.659794E-09
2/1/2024 9:46:58 AM,-6.665825E-09
2/1/2024 9:46:58 AM,-7.104643E-09
2/1/2024 9:46:58 AM,NaN
2/1/2024 9:46:59 AM,NaN
2/1/2024 9:46:59 AM,-6.660942E-09
2/1/2024 9:46:59 AM,NaN
2/1/2024 9:46:59 AM,-3.958619E-09
2/1/2024 9:46:59 AM,-5.19025E-09
2/1/2024 9:46:59 AM,NaN
2/1/2024 9:46:59 AM,-7.639138E-09
2/1/2024 9:46:59 AM,NaN
2/1/2024 9:46:59 AM,-8.349184E-09
2/1/2024 9:46:59 AM,-6.032885E-09
2/1/2024 9:46:59 AM,NaN
2/1/2024 9:46:59 AM,-6.377079E-09
2/1/2024 9:46:59 AM,-6.661041E-09
2/1/2024 9:46:59 AM,-4.289542E-09
2/1/2024 9:46:59 AM,-5.963324E-09
2/1/2024 9:46:59 AM,-5.530338E-09
2/1/2024 9:46:59 AM,-7.842797E-09
2/1/2024 9:46:59 AM,-8.099514E-09
2/1/2024 9:46:59 AM,-7.918499E-09
2/1/2024 9:46:59 AM,NaN
2/1/2024 9:46:59 AM,NaN
2/1/2024 9:46:59 AM,-8.164116E-09
2/1/2024 9:46:59 AM,-6.772029E-09
2/1/2024 9:46:59 AM,NaN
2/1/2024 9:47:00 AM,NaN
2/1/2024 9:47:00 AM,-8.599497E-09
2/1/2024 9:47:00 AM,-9.009107E-09
2/1/2024 9:47:00 AM,-1.191728E-08
2/1/2024 9:47:00 AM,-6.824735E-09
2/1/2024 9:47:00 AM,NaN
2/1/2024 9:47:00 AM,-6.182086E-09
2/1/2024 9:47:00 AM,NaN
2/1/2024 9:47:00 AM,NaN
2/1/2024 9:47:00 AM,-6.70468E-09
2/1/2024 9:47:00 AM,-7.95137E-09
2/1/2024 9:47:00 AM,-7.978589E-09
2/1/2024 9:47:00 AM,NaN
2/1/2024 9:47:00 AM,-5.670306E-09
2/1/2024 9:47:00 AM,-8.243627E-09
2/1/2024 9:47:00 AM,-6.84162E-09
2/1/2024 9:47:00 AM,-8.876954E-09
2/1/2024 9:47:00 AM,-7.37501E-09
2/1/2024 9:47:00 AM,-8.344611E-09
2/1/2024 9:47:00 AM,-6.760618E-09
2/1/2024 9:47:00 AM,-8.392872E-09
2/1/2024 9:47:01 AM,-7.964696E-09
2/1/2024 9:47:01 AM,NaN
2/1/2024 9:47:01 AM,-7.012247E-09
2/1/2024 9:47:01 AM,-7.373812E-09
2/1/2024 9:47:01 AM,-6.623007E-09
2/1/2024 9:47:01 AM,-7.367517E-09
2/1/2024 9:47:01 AM,NaN
2/1/2024 9:47:01 AM,-4.930014E-09
2/1/2024 9:47:01 AM,-6.296751E-09
2/1/2024 9:47:01 AM,-6.603118E-09
2/1/2024 9:47:01 AM,-3.354829E-09
2/1/2024 9:47:01 AM,-4.966743E-09
